,x,y,Subtypes,colors,simply_importance_class_0,simply_importance_class_1
USP9X,58,80,cluster_02,#84ff00,0.16999776592208243,0.16999783301285712
RMND5A,59,80,cluster_02,#84ff00,0.2468586943954871,0.2469080624286591
LOC440354,60,80,cluster_02,#84ff00,-0.1835440057984961,-0.18354369022458886
GIGYF2,61,80,cluster_02,#84ff00,3.0731765854001076,3.073159413125892
HIAT1,62,80,cluster_02,#84ff00,1.5401794293513191,1.5401921498258522
ARIH1,63,80,cluster_02,#84ff00,0.5979618145936366,0.5980133221136509
ZFP106,64,80,cluster_01,#ffbd00,0.09532619405049743,0.09534269122668573
UBE3B,65,80,cluster_02,#84ff00,0.38264479170777227,0.38263157604856896
GTF2I,66,80,cluster_02,#84ff00,0.2118574231931748,0.21178664285558096
LOC595101,67,80,cluster_02,#84ff00,0.9024834856798573,0.9024139568913175
RNF160,68,80,cluster_02,#84ff00,-0.3365364553276708,-0.336550175942352
SYNJ1,69,80,cluster_02,#84ff00,-0.798849295002839,-0.7988291852864199
ZNF791,70,80,cluster_02,#84ff00,-0.6171053887812589,-0.6171133609412549
RSBN1,71,80,cluster_02,#84ff00,-0.07933662435211004,-0.079277697985564
SP2,72,80,cluster_02,#84ff00,0.13403482332586267,0.13404941654769867
INTS2,73,80,cluster_02,#84ff00,0.39420117179905784,0.3942072746661011
GABPA,74,80,cluster_02,#84ff00,-0.32165268694378335,-0.321641394389318
TAF4,75,80,cluster_02,#84ff00,-0.125418262792329,-0.12538119916250992
DIP2A,76,80,cluster_02,#84ff00,-0.4518206511425308,-0.4517936060064016
MLL3,77,80,cluster_01,#ffbd00,-0.28968051781599596,-0.2897119762506739
EML4,78,80,cluster_02,#84ff00,-0.5936651853943825,-0.5936455349311112
MLL2,79,80,cluster_02,#84ff00,-0.24664678320409322,-0.2466494010953186
ZNF713,80,80,cluster_05,#004bff,0.15218274423010117,0.15216248018912196
CSTF2T,81,80,cluster_02,#84ff00,0.0433881636259711,0.04335643526238416
DIS3L,82,80,cluster_02,#84ff00,1.659080695801515e-05,-3.7334234961749e-05
ATP2B1,83,80,cluster_01,#ffbd00,-0.335692739684575,-0.3356724428438773
KIAA1267,84,80,cluster_02,#84ff00,0.028865389722454053,0.028932367816089998
DDX42,85,80,cluster_03,#00ff39,-0.27538044824605834,-0.27533588667672226
STAG3L2,86,80,cluster_02,#84ff00,0.06885752357192897,0.068807612781595
EPB41,87,80,cluster_02,#84ff00,0.29050235723551054,0.2904682939845886
NFYA,88,80,cluster_01,#ffbd00,0.050364671009448796,0.0503340405007841
STAG3L1,89,80,cluster_02,#84ff00,0.8174355639993168,0.8174590909093484
CLCN6,90,80,cluster_02,#84ff00,-0.20441075245453166,-0.20442939502713653
SPDYE5,91,80,cluster_01,#ffbd00,0.5006083358913526,0.5006020346795045
ANKRD20A3,92,80,cluster_02,#84ff00,-0.8407794420205784,-0.840764952358629
TAS2R5,93,80,cluster_01,#ffbd00,0.2835967392253263,0.2835903047390746
RPP14,94,80,cluster_01,#ffbd00,0.32491071342476313,0.32491376535245714
EP400NL,95,80,cluster_01,#ffbd00,0.7536796817287654,0.7536574008613525
PMS2L3,96,80,cluster_01,#ffbd00,-0.482586302815477,-0.4826510316087423
ZNF815,97,80,cluster_02,#84ff00,1.2334192200348908,1.2333905000225158
NCRNA00171,98,80,cluster_01,#ffbd00,-0.07124070891165107,-0.07120595787707733
LOC162632,99,80,cluster_01,#ffbd00,0.29884348896658813,0.29887902209649064
SEC61A2,100,80,cluster_01,#ffbd00,-0.21244641641413817,-0.21244739791958012
ZNF594,101,80,cluster_02,#84ff00,-0.27639954831657476,-0.2764092083847164
RNPEP,102,80,cluster_04,#00fff6,-0.022947205672207545,-0.022974416764052142
ZNF605,103,80,cluster_01,#ffbd00,-0.3201570376710423,-0.32017054619491764
EFCAB10,104,80,cluster_01,#ffbd00,-0.14213836763764862,-0.14209577857781497
DPF2,105,80,cluster_01,#ffbd00,-0.4405845955754048,-0.4405829359567845
TIGD4,106,80,cluster_01,#ffbd00,-0.5611009562557396,-0.5611268604960025
AGPAT6,107,80,cluster_01,#ffbd00,-0.44345545577864887,-0.4435153970266174
FLJ13224,108,80,cluster_01,#ffbd00,-0.4466382777948335,-0.4466398794284183
STRADB,109,80,cluster_01,#ffbd00,-0.5043038089641959,-0.5043266168172517
LOC389634,110,80,cluster_01,#ffbd00,-0.6750533245727017,-0.6750494538321478
SEMA4C,111,80,cluster_01,#ffbd00,-0.460057355616012,-0.460026010007742
ZNF77,112,80,cluster_01,#ffbd00,-0.47412488623870286,-0.4741239456602107
ADCY1,113,80,cluster_01,#ffbd00,-0.2645958514322166,-0.2645779266949285
WNT10B,114,80,cluster_01,#ffbd00,-0.5539588548771995,-0.5539958689395921
ZNF879,115,80,cluster_01,#ffbd00,-0.5366397146401192,-0.5366960597624251
ZNF555,116,80,cluster_01,#ffbd00,-0.06328106666667717,-0.0633129950999569
ZNF823,117,80,cluster_01,#ffbd00,-0.767208441722987,-0.7672291048456
ZNF607,118,80,cluster_01,#ffbd00,-0.5925561516898156,-0.592512787649485
