,CR,PR,MR,PD
SIAH2,-0.12332055204654228,0.31644532576777734,0.881015783067681,-0.16256153860390918
DLEU1,0.19052039517764693,-0.25172145373648164,-0.12496902262907514,-0.06288526955171725
GUK1,-0.1135259585372947,0.21848641729608897,0.03194367556622533,-0.03524177614308419
FAM50A,0.13919978712701228,-0.14080579224456952,0.07305246021143752,-0.3540818268075706
LAGE3,-0.3213767343014445,-0.22916191069615321,0.0764631748134057,-0.25528983290913915
CMC4,-0.06072983098532514,0.4886686387667686,0.24869745029609452,-0.5117925020632721
NSDHL,0.5636249587961047,0.9018959191095934,1.4207995552953423,-0.34175165809407254
ATP6AP1,0.06282619691425476,0.016126386518161246,0.3370203717369994,-0.1533791531052435
UBL4A,-0.6251080653186903,-0.3499996619771267,-0.1896565666312601,0.9199808178438565
CETN2,0.08095173560177442,-0.26806112622413875,-0.13082972689217623,0.47554481330121895
WSB2,0.5677790940951032,0.7178530871543648,0.598038953576074,0.03939539881489054
IST1,0.2041086517786265,0.6968917808526012,1.1337933261399513,-0.0503101621049813
CYLD,0.506961265436687,0.29825982137223045,0.1617608969452525,0.2086816795080148
VPS35,0.280128582114229,0.23487508491856118,0.15497943871579556,0.15714337205249285
ASF1A,0.05338203990010481,-0.07213475813938561,-0.11350607574787618,0.3081218684959315
NDEL1,0.8073800538148618,0.9111134555778666,0.7843904196823637,0.5849737197723238
VAC14,0.2442661618346433,1.0006157256010781,0.5765704651848881,0.009960619660414727
MBTPS1,0.21971968640755649,1.0902395124873259,1.0384029153103227,-0.07349439934296814
PSMB10,0.6662463943675695,1.7010966357281287,2.2337856512864116,-0.00037708713673469243
PMF1,1.1080564997931235,0.7566489957133323,0.8084181335807438,0.601468328081663
MEF2D,0.24806542055066924,0.3748501195619571,0.2587066924702126,0.39000446048938664
ATF6,0.12862741963779298,0.13765502630285378,0.05847053478876796,0.4496045535334089
CAPN2,0.12656081437004554,0.45366988524662566,0.6277173969332157,0.02949130825819032
VIM,0.9184862739046088,1.4232955083215924,1.6856338916038576,1.9124489427690812
RNPEP,1.1073413124385179,0.7338761375283024,0.9459832396212222,0.896345624675146
SMYD2,-0.4086318007877378,-0.1730265486127188,-0.37573142285231087,0.1663229327805453
FZD6,-0.2636190944001125,-0.23865979714336177,-0.41656497089473743,-0.019212337502562623
PPP1CB,-0.18991470692400467,0.019911178474340336,-0.12666663173470122,-0.06607427395886672
SHOC2,-0.18521688846363302,-0.07584599499378926,-0.4177679451450665,0.05708152523936168
PPM1B,-0.2967244192043609,-0.20444010419401512,-0.21346753134004265,0.0785539402150247
RPL39L,0.012768575732137707,-0.04390546789648951,0.19974544439640032,0.030415576459021276
AQP3,1.1210310017440257,0.46744425970921644,0.2391617420823305,-0.15840951707014322
ZNF184,-0.4054553418640084,-0.23082006233365665,0.009215394924094166,0.6131977044854605
KRAS,0.1910572327173087,-0.09940968823389802,-0.31403441790044123,0.6427218110912505
TCEA1,1.1530019824035873,0.3157564207453925,1.0282749487047562,-0.320107542932732
OSBPL11,0.5859167924671125,0.5619682555514625,0.29766456406059405,-0.15077109448320433
SMAD2,-0.19704780654124757,-0.14985957329047866,-0.3734715550914095,1.1167898237115563
TMEM185B,1.7529876338960702,0.7561653444225905,1.1595508407608284,2.112036227909975
COMMD8,0.46027816907141667,0.0038200821563000747,-0.2172809935923642,0.42436674295108107
UBE2D3,-0.22074655064814097,-0.11619148946718726,-0.007566104118744215,0.3365863413581033
MAGOHB,-0.7746403744623445,-0.49326912765460534,-0.3170714506166131,1.2046630178965483
NQO2,0.6417931044672741,-0.12661346379312186,-0.10043472980307665,0.40198896293306147
EMG1,0.08262060421719418,0.2723648481249737,-0.19670294489111895,1.0701334948407888
PTGES3,-0.23667586915553715,-0.531283303448111,-0.49527543897734166,0.5424347502344905
MAPKAPK5,1.2887430843514711,1.7162332284245478,1.6726440773729934,0.3756600810136734
CUL2,0.15302150604454648,0.29754200764211103,0.3567602900708109,-0.5419031549495126
PROL1,-0.43420120189715633,-0.3879876462285085,-0.3057264964992615,-0.23198429456844696
NLGN4Y,0.170114431962076,-0.07319883219653198,0.09002037234651347,-0.5319758503798071
CDC42EP2,-0.5296896738169118,-0.20888071275177614,-0.19939874472539523,-0.45168342389318
MOB3B,-0.560077558184788,-0.2529037843560084,-0.09622544196430448,-0.3564113913574797
ARRB1,-0.1991412778422336,-0.3582909855661139,-0.29676903512439556,-0.21683380950687212
MAP1LC3C,-0.31672001927895294,-0.16111434003094796,0.051771686533807496,-0.35071040283718324
KRTAP5-9,-0.679309269207511,-0.26339709984922033,-0.13787882757302966,-0.2333794262129005
PAMR1,-0.0826354008709982,0.030394276965587,0.09996686873018437,-0.5421246665722331
ZNF556,-0.9726749845265462,-0.2692253325495609,-0.32683547085413117,-0.12038107730574878
SMARCD1,-0.44002174547407097,-0.422499355405431,0.27022954504878915,0.07504326167265557
FAP,-0.20207580696918073,0.008539103397544533,-0.14196518040034706,-0.4210789678282809
GTF3C5,-0.35284961548406807,-0.21697992655059598,-0.23336731595196974,-0.3960252484071268
RGS20,-0.036322770943351845,-0.07535259954129123,-0.013346589553938712,-0.4971070531870671
CTLA4,-0.23693517026929223,-0.03899795982373531,-0.11286113401575124,-0.31405571192257814
SPAG11A,-0.5412099462763854,-0.14303256684038138,-0.4490670745168221,-0.24919998605285024
TAPT1,-0.502671464970525,-0.21682385984201863,-0.24469242211403752,-0.32831656146886457
HYAL4,-0.3361224817820734,-0.17380665187812486,-0.21244724955732788,-0.3941373366221054
C1QTNF1,-0.3161077683402555,-0.17472941773037665,-0.060997375715535956,-0.20920294688575822
CXCL3,-0.3801298523442129,-0.16857982060914845,-0.325821869629503,-0.31531699927004025
OBP2A,-0.3782577501684896,-0.2717622719668883,-0.24277491890816005,-0.46133072260217867
RP1-149A16.17,-0.15707518841999038,-0.17805165905649242,-0.20760625567729749,-0.32674091337160854
CCKAR,-0.40061730421274255,-0.2314002876072579,-0.2083742711988569,-0.40580344702217697
TNNC1,-0.45161991791890105,-0.35665802702820415,-0.2553387025719048,-0.43409933939899514
CCDC71,0.09531560870120581,-0.06616388093007468,-0.2277443775286322,-0.370553168625749
HAMP,-0.3741215984975987,-0.2620142063436847,-0.15455405144148587,-0.26874003052786866
CACNA1G,-0.433097954867081,-0.31494655400324695,-0.4557282139116434,-0.23364717224729248
EMC10,-0.36451408918069356,-0.3170743387476089,-0.19505142867530342,-0.39952148225812745
ETV7,-0.1919085552685463,-0.1550846791037016,-0.11774292819179302,-0.29995842490366126
NPR1,-0.46539212547749803,-0.37391750823233594,-0.30917153690076465,-0.3677195638070238
ELAVL3,-0.2903888960125467,-0.07528749962747718,-0.15347134356463984,-0.46994255294011433
FBXO24,-0.4257889693857531,-0.32503063322512543,-0.36501305040574805,-0.38829972317490324
C3orf27,-0.5327568555473645,-0.4891026871736965,-0.2724325422901807,-0.28692267959748075
IQCC,-0.4300406915327814,-0.4815799260481505,-0.5244746767843242,-0.28094796753643475
HSF4,-0.5327080167906181,-0.1815679646057166,-0.1056134862838158,-0.38655912942384263
ADCY9,-0.3136736695003746,-0.34493424497658315,-0.23614356140576787,-0.3976614285301088
DOCK6,-0.22150153568502495,-0.1405303245089732,-0.1437060739308902,-0.3338900292663992
RBM15B,-0.3817438582163139,-0.2568048962681894,-0.22769312680108245,-0.36555425238587963
CCDC176,-0.509854546363049,0.032290765901086926,0.04138164905348492,-0.4419979231828238
ALOX12,-0.37787344381118904,-0.3711644196040784,-0.39486882018737646,-0.37409496201745307
MAP3K7CL,-0.3705296844564229,-0.069084651862869,-0.2389875007048733,-0.4323731462801206
ACTN1,-0.40923385969412013,-0.2873431019244539,-0.19936054617201507,-0.4625904216362695
CCL5,-0.4718134567096088,-0.2730085158350456,-0.3545535364286832,-0.4159512797878016
C11orf21,-0.38611057824615697,0.010715107173211426,0.02535522146502095,-0.43847597591947435
SLC12A7,-0.3093023584279217,-0.18423209187250192,-0.16042778370938457,-0.2982297388658741
FSCN1,-0.4638842618341954,0.23530576897735353,0.5924797083919376,-0.4143498163372364
SGMS1,-0.36748940338361386,-0.036343339534328854,-0.27539166265166914,-0.2939152006701725
CYB5R3,-0.45497187629809765,-0.2057359825285088,-0.2062333880279132,-0.30708410909723133
ARG1,-0.3653463286601952,-0.10177287712026599,0.47389511737617934,-0.35684810858021376
TLN1,-0.4279925457222247,-0.10793096724981323,-0.020745663756930904,-0.36629243504227793
ZNF324,-0.39262209957601896,-0.11226878852924889,0.5150447349470458,-0.4368623000536769
CROCCP2,-0.2869384828768042,-0.20995420352581062,-0.5388927078418816,-0.30034983466470383
CCDC19,-0.5032530312246781,0.27675122511459044,0.6244557113069562,-0.19677019470093346
LYL1,-0.5365897711428809,0.38805916165990073,0.9808530945722013,-0.013493752431449695
SLC25A37,-0.39995268138373624,0.47919705963009207,0.5584982812481148,-0.3886696941147178
TSPAN5,-0.41374496326272486,0.3529772654139052,0.5012396423663229,-0.1851927709970109
OPTN,-0.32140426400370514,0.12008311606498012,0.07632415825769633,-0.09371876354908922
PPP3R1,-0.43326694393908577,0.3437620372205647,0.15459766512715423,-0.2380603735727279
NFIX,-0.41522605733030754,0.1541625643441069,0.21238721730792967,-0.3671321769746165
EPB41,-0.3557770853178875,0.44241655012839665,0.38999548458824435,-0.28143855055495637
FBXO7,-0.2733178460278836,0.12902626057143765,0.7273152450623221,-0.2864664887220529
CDC34,-0.3822380850798355,0.2017715978592402,-0.07471591168832005,-0.10884594316763478
MXI1,-0.26301752922594107,0.8605708418896272,0.9778381033656278,-0.29446112555246234
PSMF1,-0.17302260084578894,0.23817195117042034,0.1844378282451697,-0.2803979577996019
HIPK1,-0.4804497918292288,0.10228257434799577,0.38601182824959945,-0.034767160866720784
INO80B,0.09084417607079621,0.1371979818623035,-0.080334244869836,-0.2993954340368377
MGST3,-0.10192629457545965,-0.18866661686444494,-0.18599717892924877,0.34454846028377645
KPNA3,0.44874252730691255,0.34319086521877923,0.030632123438683465,-0.41440891079676717
IFT52,0.8776444613375002,0.7656858464585571,0.42399045541592906,-0.013972373782280811
LBR,0.029360243666462855,-0.2040423174877488,-0.4057232446882167,0.25897182970063853
TACC1,0.1724229321413174,-0.10223955461929815,-0.3279780956491536,0.03324427007856863
POTEKP,-0.28509545531923797,0.3635750260020802,0.367048016430723,-0.36239453306528513
AAGAB,-0.29595141477592823,0.02213394958489369,0.1398700942808703,-0.09612361461513498
DNASE1L1,0.31606132087488964,0.6891513096467797,0.910568847603425,-0.4199403981556531
BRCC3,-0.36775906632409505,0.3660341272869551,0.6386711626072027,-0.18540793175502374
VBP1,-0.5183357596499055,0.3484568123516207,0.6351203250687095,-0.29502544494313265
ADCY7,0.006613189714465562,0.5119707489772778,1.0961063585234119,1.432100323768965
CTCF,-0.15053986749686918,0.5024947347714562,0.09183854182830097,-0.30852050522233426
DYNC1LI2,1.0664170870621,1.3932892644107915,1.4777832988847646,0.8317982516843155
SETD6,0.8610152011780174,1.9959317797628604,2.0478944783581876,0.5440116154861506
VPS4A,0.2897955042699292,1.7586799040159258,2.3752894498844643,1.1095508022693161
ATMIN,-0.1859418133130685,0.46459093586715616,0.6391776442626987,0.4483701882492999
MON1B,0.757170767587619,1.4757231815813758,2.4683991904111817,-0.05865155033376703
MAP1LC3B,0.31162251947414166,0.9507773917527149,1.2698905433752676,0.16828945240968612
MLYCD,-0.5268091661623463,0.8006695925919014,1.0273373476508398,1.0435107951180933
OSBPL8,0.3404645306396963,0.4391857671370878,0.19281704243119435,-0.07622055896499029
NIT1,0.3310087186141542,0.396821513476812,0.2908678874213277,0.14558214235746314
NAPG,0.6441647828364324,1.1069979467027593,0.5372814589258021,0.32516890495968886
PALB2,0.7242588145540086,-0.008448839041607203,0.2854478605483759,0.823632141875476
ATP8B2,-0.44558302513556164,-0.17899434665544284,-0.2770718576200308,0.4129004527953878
KHDRBS1,-0.0340572790809365,-0.07957120016930802,-0.03402455413549854,0.19775380874149198
C2CD5,0.1474928554536402,-0.3382382271697646,-0.45207416185268123,0.6387555276213447
RING1,0.22608437961139952,0.1306342616471329,0.026863860376127473,0.10853335502013607
DHX57,-0.19643305550695403,-0.08970240290460729,-0.21755661715783678,0.029998494847023417
B4GALT3,0.02894972540417662,-0.274446028063282,-0.21899024523405133,0.7120918533517998
RNF34,-0.24300073189984794,-0.29884917394749155,-0.2621295918762496,-0.2683247185864657
MYL12B,1.1396336864225685,0.48752209361691606,0.4335342005793606,0.13810806281306579
AKR7A3,0.17507160031138855,-0.21327693598578698,-0.4489832101379623,0.5670803024256031
C12orf43,-0.5465775126295732,-0.3963663531456471,-0.8484105725802541,1.987633897726585
GMCL1,-0.4988923979059661,-0.5443508919981428,-0.7239638059104639,0.9478219119048844
DUSP11,-0.0435067279050901,0.8814892908512104,0.2263891055189863,3.2306555144846936
ACTR6,1.5197097182105124,0.39728886230099364,0.5755260659563904,1.3685734185362897
SH3BGRL,2.3077028150321044,1.5125476835801983,2.518439760478537,0.6914377148977968
DCLRE1A,0.32093717809139116,-0.20548303907589058,-0.23117051793726595,0.964871422563649
PDS5A,0.532074905001465,1.0674441417711464,0.9673348408143596,-0.2750183085799123
LANCL1,1.3497038623325694,0.5067216789093782,-0.26457138464259145,0.14419558894301604
TXNDC9,-0.09236530658515008,-0.38887225644856876,-0.1623208006471662,0.5044416014916542
HADHB,0.6386290614924434,0.2511110680593862,0.35342937342266806,1.1984284271087247
TXNRD1,1.0209547524751459,-0.07248644558188455,0.15141437924162945,0.42619620351421267
BTG3,1.6267716323370456,0.48663772849377057,0.46184651974378393,-0.07070835380102646
LARP4,1.8508593139822078,1.3575590672254332,1.6673096466300985,-0.8530035312344871
AAAS,-0.40390264624494465,-0.2954299441931457,-0.19672465197146646,0.23452131166978826
MRPS28,0.23128824834462283,0.3190780028915616,0.601488823442723,-0.11720795066336825
HOXB8,-0.016863662919884337,-0.15523231271787993,-0.12405474140200606,-0.5253923044987906
UPB1,-0.2606065680958067,-0.24638140104488696,-0.2662751454639414,-0.4006623801148015
TNNI3,-0.5654919737127919,-0.2653650334455838,-0.40982994767975467,-0.24804477399637534
NEUROD2,-0.5227149633746759,-0.3407529807867207,-0.21015962917050934,-0.011042174288455624
DTX2P1-UPK3BP1-PMS2P11,-0.3047876025964304,-0.5454996733690399,-0.4096919129312689,-0.0784505948102435
FGF6,-0.09432423964525062,-0.4234845424503868,-0.07598450264434121,0.11552883529141587
TARP,-0.31013964167739094,-0.4468765729036309,-0.1945781948985701,-0.03088587584759551
EPHB3,0.16792490451897765,0.08006422503352792,0.4950710574114328,-0.28928799845240627
HS6ST1,0.12450398140747311,-0.03990171836262316,-0.0826299531414255,-0.45400729772339987
NUDT4,0.22771135850116206,0.2075925139703868,0.2577090488068969,-0.3499451625281504
CDKL1,-0.4517428805328592,-0.12884052746566207,-0.009646250964026184,-0.4608296336130058
OTUD7B,-0.4603943088822368,-0.23928752307734744,-0.19632057739696218,-0.387601048647014
CRCT1,-0.36406255036778395,-0.14510671175622417,-0.38910595817552535,-0.33043188226704867
LZTS3,-0.04959403677834434,-0.24504529866856267,-0.16571461846243582,-0.13078183577391644
ABCD1,-0.29802426344919525,-0.23173489696443347,-0.26401359283297665,-0.37588862450088123
NECAB3,-0.41273927233593083,-0.24082610699044107,-0.3588901520920019,-0.23007922251577997
CASS4,-0.34124438318754974,-0.19569960180099966,-0.27507534299907066,-0.35729989941759466
TAS2R8,-0.08660090652094314,-0.11588425909008894,-0.13012286006819215,-0.48746400374310195
GSK3A,-0.13970643256450885,0.039857404425781666,-0.16617303978333137,-0.4297978680409262
GBX2,-0.08099312077545218,-0.07186050140449664,-0.2502897199216288,-0.4291490466572982
HTR5A,-0.171537115619387,-0.14650170772895318,-0.12273394639282757,-0.4131146707687183
ALOX12B,-0.5285816703703267,-0.3675151468285685,-0.29926760953602743,-0.16532464712264228
GAL3ST1,-0.10859217021537648,-0.06571183730948539,-0.19729858467358344,-0.447427796249897
ARMC9,-0.11292621309589058,-0.0627250390881792,0.20453924899215511,-0.3707435233953413
EMILIN1,-0.5020593815969832,-0.4936280296951301,-0.38068438016926165,-0.3098665314829892
PGAM2,-0.5375596148796677,-0.28219143012648157,-0.2559911346801919,-0.3969212214684528
NPPA,-0.47661370570305367,-0.14350457189383767,-0.12326652677296411,-0.2706222747365511
ASCL2,-0.41447710291893874,-0.20526150702242085,-0.4199858223707114,-0.2600364615688076
GPER1,-0.19212730434389283,-0.13001087298985733,-0.24417871104513278,-0.3780595036936551
REEP2,-0.5450287527877181,-0.3580256772245575,-0.19888395760201233,-0.32792194270541125
SEPT5-GP1BB,-0.3714709418630697,-0.18340681306568374,0.19383446729957887,-0.3108392262227541
PGM5,-0.5013359151899393,-0.31382619431169,-0.4119095005052303,-0.3376972590329566
CRYGA,-0.42043640481470335,-0.3091085105667689,-0.31319995405649165,-0.3569411315453644
ADAMTS7,-0.1432107313779939,0.0002064582186861267,0.030764201533572025,-0.3051158716980259
ICOSLG,-0.34589234238839467,-0.11529695587010398,-0.03789320943849657,-0.2693664080154354
ARMC7,-0.3772953203563016,-0.2463503920851237,0.1707207703979729,-0.27578319676167135
NOD1,-0.5325597747087215,-0.42347459911304713,-0.13717746213912946,-0.3823590308524677
TGFB1I1,-0.33224612591232466,-0.34158102923003447,-0.1674257186647416,-0.3865717396333766
PF4V1,-0.38726289006426723,-0.15819383681822852,-0.14770312059698096,-0.43951392541276385
ITGA2B,-0.3823056361605162,-0.21955619250609684,-0.36171711004345014,-0.45075450301486303
RUFY1,-0.41640570355038786,-0.27655329381421917,-0.3333109176404591,-0.4410888031295494
CENPA,-0.4103246381987768,0.32283041157614756,0.8807566681882525,-0.3660213388848177
GPR56,-0.4316255926274591,-0.014130443109305554,0.25680412535488745,-0.4477312770934073
ELMO3,-0.45437895583253507,-0.21009528854392973,-0.18505399609025852,-0.34878558755559425
